,loss,amp_loss,phi_loss,noise,PSNR
487,inf,inf,0.9999999403953552,0.487,
488,inf,inf,0.9999999403953552,0.488,
489,inf,inf,0.9999999403953552,0.489,
490,inf,inf,0.9999999403953552,0.49,
491,inf,inf,0.9999999403953552,0.491,
492,inf,inf,0.9999999403953552,0.492,
493,inf,inf,0.9999999403953552,0.493,
494,inf,inf,0.9999999403953552,0.494,
495,inf,inf,0.9999999403953552,0.495,
496,inf,inf,0.9999999403953552,0.496,
497,inf,inf,0.9999999403953552,0.497,
498,inf,inf,0.9999999403953552,0.498,
499,inf,inf,0.9999999403953552,0.499,
500,inf,inf,0.9999999403953552,0.5,
501,inf,inf,0.9999999403953552,0.501,
502,inf,inf,0.9999999403953552,0.502,
503,inf,inf,0.9999999403953552,0.503,
504,inf,inf,0.9999999403953552,0.504,
505,inf,inf,0.9999999403953552,0.505,
506,inf,inf,0.9999999403953552,0.506,
507,inf,inf,0.9999999403953552,0.507,
508,inf,inf,0.9999999403953552,0.508,
509,inf,inf,0.9999999403953552,0.509,
510,inf,inf,0.9999999403953552,0.51,
511,inf,inf,0.9999999403953552,0.511,
512,inf,inf,0.9999999403953552,0.512,
513,inf,inf,0.9999999403953552,0.513,
514,inf,inf,0.9999999403953552,0.514,
515,inf,inf,0.9999999403953552,0.515,
516,inf,inf,0.9999999403953552,0.516,
517,inf,inf,0.9999999403953552,0.517,
518,inf,inf,0.9999999403953552,0.518,
519,inf,inf,0.9999999403953552,0.519,
520,inf,inf,0.9999999403953552,0.52,
521,inf,inf,0.9999999403953552,0.521,
522,inf,inf,0.9999999403953552,0.522,
523,inf,inf,0.9999999403953552,0.523,
524,inf,inf,0.9999999403953552,0.524,
525,inf,inf,0.9999999403953552,0.525,
526,inf,inf,0.9999999403953552,0.526,
527,inf,inf,0.9999999403953552,0.527,
528,inf,inf,0.9999999403953552,0.528,
529,inf,inf,0.9999999403953552,0.529,
530,inf,inf,0.9999999403953552,0.53,
531,inf,inf,0.9999999403953552,0.531,
532,inf,inf,0.9999999403953552,0.532,
533,inf,inf,0.9999999403953552,0.533,
534,inf,inf,0.9999999403953552,0.534,
535,inf,inf,0.9999999403953552,0.535,
536,inf,inf,0.9999999403953552,0.536,
537,inf,inf,0.9999999403953552,0.537,
538,inf,inf,0.9999999403953552,0.538,
539,inf,inf,0.9999999403953552,0.539,
540,inf,inf,0.9999999403953552,0.54,
541,inf,inf,0.9999999403953552,0.541,
542,inf,inf,0.9999999403953552,0.542,
543,inf,inf,0.9999999403953552,0.543,
544,inf,inf,0.9999999403953552,0.544,
545,inf,inf,0.9999999403953552,0.545,
546,inf,inf,0.9999999403953552,0.546,
547,inf,inf,0.9999999403953552,0.547,
548,inf,inf,0.9999999403953552,0.548,
549,inf,inf,0.9999999403953552,0.549,
550,inf,inf,0.9999999403953552,0.55,
551,inf,inf,0.9999999403953552,0.551,
552,inf,inf,0.9999999403953552,0.552,
553,inf,inf,0.9999999403953552,0.553,
554,inf,inf,0.9999999403953552,0.554,
555,inf,inf,0.9999999403953552,0.555,
556,inf,inf,0.9999999403953552,0.556,
557,inf,inf,0.9999999403953552,0.557,
558,inf,inf,0.9999999403953552,0.558,
559,inf,inf,0.9999999403953552,0.559,
560,inf,inf,0.9999999403953552,0.56,
561,inf,inf,0.9999999403953552,0.561,
562,inf,inf,0.9999999403953552,0.562,
563,inf,inf,0.9999999403953552,0.563,
564,inf,inf,0.9999999403953552,0.564,
565,inf,inf,0.9999999403953552,0.565,
566,inf,inf,0.9999999403953552,0.566,
567,inf,inf,0.9999999403953552,0.567,
568,inf,inf,0.9999999403953552,0.568,
569,inf,inf,0.9999999403953552,0.569,
570,inf,inf,0.9999999403953552,0.57,
571,inf,inf,0.9999999403953552,0.571,
572,inf,inf,0.9999999403953552,0.572,
573,inf,inf,0.9999999403953552,0.573,
574,inf,inf,0.9999999403953552,0.574,
575,inf,inf,0.9999999403953552,0.575,
576,inf,inf,0.9999999403953552,0.576,
577,inf,inf,0.9999999403953552,0.577,
578,inf,inf,0.9999999403953552,0.578,
579,inf,inf,0.9999999403953552,0.579,
580,inf,inf,0.9999999403953552,0.58,
581,inf,inf,0.9999999403953552,0.581,
582,inf,inf,0.9999999403953552,0.582,
583,inf,inf,0.9999999403953552,0.583,
584,inf,inf,0.9999999403953552,0.584,
585,inf,inf,0.9999999403953552,0.585,
586,inf,inf,0.9999999403953552,0.586,
587,inf,inf,0.9999999403953552,0.587,
588,inf,inf,0.9999999403953552,0.588,
589,inf,inf,0.9999999403953552,0.589,
590,inf,inf,0.9999999403953552,0.59,
591,inf,inf,0.9999999403953552,0.591,
592,inf,inf,0.9999999403953552,0.592,
593,inf,inf,0.9999999403953552,0.593,
594,inf,inf,0.9999999403953552,0.594,
595,inf,inf,0.9999999403953552,0.595,
596,inf,inf,0.9999999403953552,0.596,
597,inf,inf,0.9999999403953552,0.597,
598,inf,inf,0.9999999403953552,0.598,
599,inf,inf,0.9999999403953552,0.599,
600,inf,inf,0.9999999403953552,0.6,
601,inf,inf,0.9999999403953552,0.601,
602,inf,inf,0.9999999403953552,0.602,
603,inf,inf,0.9999999403953552,0.603,
604,inf,inf,0.9999999403953552,0.604,
605,inf,inf,0.9999999403953552,0.605,
606,inf,inf,0.9999999403953552,0.606,
607,inf,inf,0.9999999403953552,0.607,
608,inf,inf,0.9999999403953552,0.608,
609,inf,inf,0.9999999403953552,0.609,
610,inf,inf,0.9999999403953552,0.61,
611,inf,inf,0.9999999403953552,0.611,
612,inf,inf,0.9999999403953552,0.612,
613,inf,inf,0.9999999403953552,0.613,
614,inf,inf,0.9999999403953552,0.614,
615,inf,inf,0.9999999403953552,0.615,
616,inf,inf,0.9999999403953552,0.616,
617,inf,inf,0.9999999403953552,0.617,
618,inf,inf,0.9999999403953552,0.618,
619,inf,inf,0.9999999403953552,0.619,
620,inf,inf,0.9999999403953552,0.62,
621,inf,inf,0.9999999403953552,0.621,
622,inf,inf,0.9999999403953552,0.622,
623,inf,inf,0.9999999403953552,0.623,
624,inf,inf,0.9999999403953552,0.624,
625,inf,inf,0.9999999403953552,0.625,
626,inf,inf,0.9999999403953552,0.626,
627,inf,inf,0.9999999403953552,0.627,
628,inf,inf,0.9999999403953552,0.628,
629,inf,inf,0.9999999403953552,0.629,
630,inf,inf,0.9999999403953552,0.63,
631,inf,inf,0.9999999403953552,0.631,
632,inf,inf,0.9999999403953552,0.632,
633,inf,inf,0.9999999403953552,0.633,
634,inf,inf,0.9999999403953552,0.634,
635,inf,inf,0.9999999403953552,0.635,
636,inf,inf,0.9999999403953552,0.636,
637,inf,inf,0.9999999403953552,0.637,
638,inf,inf,0.9999999403953552,0.638,
639,inf,inf,0.9999999403953552,0.639,
640,inf,inf,0.9999999403953552,0.64,
641,inf,inf,0.9999999403953552,0.641,
642,inf,inf,0.9999999403953552,0.642,
643,inf,inf,0.9999999403953552,0.643,
644,inf,inf,0.9999999403953552,0.644,
645,inf,inf,0.9999999403953552,0.645,
646,inf,inf,0.9999999403953552,0.646,
647,inf,inf,0.9999999403953552,0.647,
648,inf,inf,0.9999999403953552,0.648,
649,inf,inf,0.9999999403953552,0.649,
650,inf,inf,0.9999999403953552,0.65,
651,inf,inf,0.9999999403953552,0.651,
652,inf,inf,0.9999999403953552,0.652,
653,inf,inf,0.9999999403953552,0.653,
654,inf,inf,0.9999999403953552,0.654,
655,inf,inf,0.9999999403953552,0.655,
656,inf,inf,0.9999999403953552,0.656,
657,inf,inf,0.9999999403953552,0.657,
658,inf,inf,0.9999999403953552,0.658,
659,inf,inf,0.9999999403953552,0.659,
660,inf,inf,0.9999999403953552,0.66,
661,inf,inf,0.9999999403953552,0.661,
662,inf,inf,0.9999999403953552,0.662,
663,inf,inf,0.9999999403953552,0.663,
664,inf,inf,0.9999999403953552,0.664,
665,inf,inf,0.9999999403953552,0.665,
666,inf,inf,0.9999999403953552,0.666,
667,inf,inf,0.9999999403953552,0.667,
668,inf,inf,0.9999999403953552,0.668,
669,inf,inf,0.9999999403953552,0.669,
670,inf,inf,0.9999999403953552,0.67,
671,inf,inf,0.9999999403953552,0.671,
672,inf,inf,0.9999999403953552,0.672,
673,inf,inf,0.9999999403953552,0.673,
674,inf,inf,0.9999999403953552,0.674,
675,inf,inf,0.9999999403953552,0.675,
676,inf,inf,0.9999999403953552,0.676,
677,inf,inf,0.9999999403953552,0.677,
678,inf,inf,0.9999999403953552,0.678,
679,inf,inf,0.9999999403953552,0.679,
680,inf,inf,0.9999999403953552,0.68,
681,inf,inf,0.9999999403953552,0.681,
682,inf,inf,0.9999999403953552,0.682,
683,inf,inf,0.9999999403953552,0.683,
684,inf,inf,0.9999999403953552,0.684,
685,inf,inf,0.9999999403953552,0.685,
686,inf,inf,0.9999999403953552,0.686,
687,inf,inf,0.9999999403953552,0.687,
688,inf,inf,0.9999999403953552,0.688,
689,inf,inf,0.9999999403953552,0.689,
690,inf,inf,0.9999999403953552,0.69,
691,inf,inf,0.9999999403953552,0.691,
692,inf,inf,0.9999999403953552,0.692,
693,inf,inf,0.9999999403953552,0.693,
694,inf,inf,0.9999999403953552,0.694,
695,inf,inf,0.9999999403953552,0.695,
696,inf,inf,0.9999999403953552,0.696,
697,inf,inf,0.9999999403953552,0.697,
698,inf,inf,0.9999999403953552,0.698,
699,inf,inf,0.9999999403953552,0.699,
700,inf,inf,0.9999999403953552,0.7,
701,inf,inf,0.9999999403953552,0.701,
702,inf,inf,0.9999999403953552,0.702,
703,inf,inf,0.9999999403953552,0.703,
704,inf,inf,0.9999999403953552,0.704,
705,inf,inf,0.9999999403953552,0.705,
706,inf,inf,0.9999999403953552,0.706,
707,inf,inf,0.9999999403953552,0.707,
708,inf,inf,0.9999999403953552,0.708,
709,inf,inf,0.9999999403953552,0.709,
710,inf,inf,0.9999999403953552,0.71,
711,inf,inf,0.9999999403953552,0.711,
712,inf,inf,0.9999999403953552,0.712,
713,inf,inf,0.9999999403953552,0.713,
714,inf,inf,0.9999999403953552,0.714,
715,inf,inf,0.9999999403953552,0.715,
716,inf,inf,0.9999999403953552,0.716,
717,inf,inf,0.9999999403953552,0.717,
718,inf,inf,0.9999999403953552,0.718,
719,inf,inf,0.9999999403953552,0.719,
720,inf,inf,0.9999999403953552,0.72,
721,inf,inf,0.9999999403953552,0.721,
722,inf,inf,0.9999999403953552,0.722,
723,inf,inf,0.9999999403953552,0.723,
724,inf,inf,0.9999999403953552,0.724,
725,inf,inf,0.9999999403953552,0.725,
726,inf,inf,0.9999999403953552,0.726,
727,inf,inf,0.9999999403953552,0.727,
728,inf,inf,0.9999999403953552,0.728,
729,inf,inf,0.9999999403953552,0.729,
730,inf,inf,0.9999999403953552,0.73,
731,inf,inf,0.9999999403953552,0.731,
732,inf,inf,0.9999999403953552,0.732,
733,inf,inf,0.9999999403953552,0.733,
734,inf,inf,0.9999999403953552,0.734,
735,inf,inf,0.9999999403953552,0.735,
736,inf,inf,0.9999999403953552,0.736,
737,inf,inf,0.9999999403953552,0.737,
738,inf,inf,0.9999999403953552,0.738,
739,inf,inf,0.9999999403953552,0.739,
740,inf,inf,0.9999999403953552,0.74,
741,inf,inf,0.9999999403953552,0.741,
742,inf,inf,0.9999999403953552,0.742,
743,inf,inf,0.9999999403953552,0.743,
744,inf,inf,0.9999999403953552,0.744,
745,inf,inf,0.9999999403953552,0.745,
746,inf,inf,0.9999999403953552,0.746,
747,inf,inf,0.9999999403953552,0.747,
748,inf,inf,0.9999999403953552,0.748,
749,inf,inf,0.9999999403953552,0.749,
750,inf,inf,0.9999999403953552,0.75,
751,inf,inf,0.9999999403953552,0.751,
752,inf,inf,0.9999999403953552,0.752,
753,inf,inf,0.9999999403953552,0.753,
754,inf,inf,0.9999999403953552,0.754,
755,inf,inf,0.9999999403953552,0.755,
756,inf,inf,0.9999999403953552,0.756,
757,inf,inf,0.9999999403953552,0.757,
758,inf,inf,0.9999999403953552,0.758,
759,inf,inf,0.9999999403953552,0.759,
760,inf,inf,0.9999999403953552,0.76,
761,inf,inf,0.9999999403953552,0.761,
762,inf,inf,0.9999999403953552,0.762,
763,inf,inf,0.9999999403953552,0.763,
764,inf,inf,0.9999999403953552,0.764,
765,inf,inf,0.9999999403953552,0.765,
766,inf,inf,0.9999999403953552,0.766,
767,inf,inf,0.9999999403953552,0.767,
768,inf,inf,0.9999999403953552,0.768,
769,inf,inf,0.9999999403953552,0.769,
770,inf,inf,0.9999999403953552,0.77,
771,inf,inf,0.9999999403953552,0.771,
772,inf,inf,0.9999999403953552,0.772,
773,inf,inf,0.9999999403953552,0.773,
774,inf,inf,0.9999999403953552,0.774,
775,inf,inf,0.9999999403953552,0.775,
776,inf,inf,0.9999999403953552,0.776,
777,inf,inf,0.9999999403953552,0.777,
778,inf,inf,0.9999999403953552,0.778,
779,inf,inf,0.9999999403953552,0.779,
780,inf,inf,0.9999999403953552,0.78,
781,inf,inf,0.9999999403953552,0.781,
782,inf,inf,0.9999999403953552,0.782,
783,inf,inf,0.9999999403953552,0.783,
784,inf,inf,0.9999999403953552,0.784,
785,inf,inf,0.9999999403953552,0.785,
786,inf,inf,0.9999999403953552,0.786,
787,inf,inf,0.9999999403953552,0.787,
788,inf,inf,0.9999999403953552,0.788,
789,inf,inf,0.9999999403953552,0.789,
790,inf,inf,0.9999999403953552,0.79,
791,inf,inf,0.9999999403953552,0.791,
792,inf,inf,0.9999999403953552,0.792,
793,inf,inf,0.9999999403953552,0.793,
794,inf,inf,0.9999999403953552,0.794,
795,inf,inf,0.9999999403953552,0.795,
796,inf,inf,0.9999999403953552,0.796,
797,inf,inf,0.9999999403953552,0.797,
798,inf,inf,0.9999999403953552,0.798,
799,inf,inf,0.9999999403953552,0.799,
800,inf,inf,0.9999999403953552,0.8,
801,inf,inf,0.9999999403953552,0.801,
802,inf,inf,0.9999999403953552,0.802,
803,inf,inf,0.9999999403953552,0.803,
804,inf,inf,0.9999999403953552,0.804,
805,inf,inf,0.9999999403953552,0.805,
806,inf,inf,0.9999999403953552,0.806,
807,inf,inf,0.9999999403953552,0.807,
808,inf,inf,0.9999999403953552,0.808,
809,inf,inf,0.9999999403953552,0.809,
810,inf,inf,0.9999999403953552,0.81,
811,inf,inf,0.9999999403953552,0.811,
812,inf,inf,0.9999999403953552,0.812,
813,inf,inf,0.9999999403953552,0.813,
814,inf,inf,0.9999999403953552,0.814,
815,inf,inf,0.9999999403953552,0.815,
816,inf,inf,0.9999999403953552,0.816,
817,inf,inf,0.9999999403953552,0.817,
818,inf,inf,0.9999999403953552,0.818,
819,inf,inf,0.9999999403953552,0.819,
820,inf,inf,0.9999999403953552,0.82,
821,inf,inf,0.9999999403953552,0.821,
822,inf,inf,0.9999999403953552,0.822,
823,inf,inf,0.9999999403953552,0.823,
824,inf,inf,0.9999999403953552,0.824,
825,inf,inf,0.9999999403953552,0.825,
826,inf,inf,0.9999999403953552,0.826,
827,inf,inf,0.9999999403953552,0.827,
828,inf,inf,0.9999999403953552,0.828,
829,inf,inf,0.9999999403953552,0.829,
830,inf,inf,0.9999999403953552,0.83,
831,inf,inf,0.9999999403953552,0.831,
832,inf,inf,0.9999999403953552,0.832,
833,inf,inf,0.9999999403953552,0.833,
834,inf,inf,0.9999999403953552,0.834,
835,inf,inf,0.9999999403953552,0.835,
836,inf,inf,0.9999999403953552,0.836,
837,inf,inf,0.9999999403953552,0.837,
838,inf,inf,0.9999999403953552,0.838,
839,inf,inf,0.9999999403953552,0.839,
840,inf,inf,0.9999999403953552,0.84,
841,inf,inf,0.9999999403953552,0.841,
842,inf,inf,0.9999999403953552,0.842,
843,inf,inf,0.9999999403953552,0.843,
844,inf,inf,0.9999999403953552,0.844,
845,inf,inf,0.9999999403953552,0.845,
846,inf,inf,0.9999999403953552,0.846,
847,inf,inf,0.9999999403953552,0.847,
848,inf,inf,0.9999999403953552,0.848,
849,inf,inf,0.9999999403953552,0.849,
850,inf,inf,0.9999999403953552,0.85,
851,inf,inf,0.9999999403953552,0.851,
852,inf,inf,0.9999999403953552,0.852,
853,inf,inf,0.9999999403953552,0.853,
854,inf,inf,0.9999999403953552,0.854,
855,inf,inf,0.9999999403953552,0.855,
856,inf,inf,0.9999999403953552,0.856,
857,inf,inf,0.9999999403953552,0.857,
858,inf,inf,0.9999999403953552,0.858,
859,inf,inf,0.9999999403953552,0.859,
860,inf,inf,0.9999999403953552,0.86,
861,inf,inf,0.9999999403953552,0.861,
862,inf,inf,0.9999999403953552,0.862,
863,inf,inf,0.9999999403953552,0.863,
864,inf,inf,0.9999999403953552,0.864,
865,inf,inf,0.9999999403953552,0.865,
866,inf,inf,0.9999999403953552,0.866,
867,inf,inf,0.9999999403953552,0.867,
868,inf,inf,0.9999999403953552,0.868,
869,inf,inf,0.9999999403953552,0.869,
870,inf,inf,0.9999999403953552,0.87,
871,inf,inf,0.9999999403953552,0.871,
872,inf,inf,0.9999999403953552,0.872,
873,inf,inf,0.9999999403953552,0.873,
874,inf,inf,0.9999999403953552,0.874,
875,inf,inf,0.9999999403953552,0.875,
876,inf,inf,0.9999999403953552,0.876,
877,inf,inf,0.9999999403953552,0.877,
878,inf,inf,0.9999999403953552,0.878,
879,inf,inf,0.9999999403953552,0.879,
880,inf,inf,0.9999999403953552,0.88,
881,inf,inf,0.9999999403953552,0.881,
882,inf,inf,0.9999999403953552,0.882,
883,inf,inf,0.9999999403953552,0.883,
884,inf,inf,0.9999999403953552,0.884,
885,inf,inf,0.9999999403953552,0.885,
886,inf,inf,0.9999999403953552,0.886,
887,inf,inf,0.9999999403953552,0.887,
888,inf,inf,0.9999999403953552,0.888,
889,inf,inf,0.9999999403953552,0.889,
890,inf,inf,0.9999999403953552,0.89,
891,inf,inf,0.9999999403953552,0.891,
892,inf,inf,0.9999999403953552,0.892,
893,inf,inf,0.9999999403953552,0.893,
894,inf,inf,0.9999999403953552,0.894,
895,inf,inf,0.9999999403953552,0.895,
896,inf,inf,0.9999999403953552,0.896,
897,inf,inf,0.9999999403953552,0.897,
898,inf,inf,0.9999999403953552,0.898,
899,inf,inf,0.9999999403953552,0.899,
900,inf,inf,0.9999999403953552,0.9,
901,inf,inf,0.9999999403953552,0.901,
902,inf,inf,0.9999999403953552,0.902,
903,inf,inf,0.9999999403953552,0.903,
904,inf,inf,0.9999999403953552,0.904,
905,inf,inf,0.9999999403953552,0.905,
906,inf,inf,0.9999999403953552,0.906,
907,inf,inf,0.9999999403953552,0.907,
908,inf,inf,0.9999999403953552,0.908,
909,inf,inf,0.9999999403953552,0.909,
910,inf,inf,0.9999999403953552,0.91,
911,inf,inf,0.9999999403953552,0.911,
912,inf,inf,0.9999999403953552,0.912,
913,inf,inf,0.9999999403953552,0.913,
914,inf,inf,0.9999999403953552,0.914,
915,inf,inf,0.9999999403953552,0.915,
916,inf,inf,0.9999999403953552,0.916,
917,inf,inf,0.9999999403953552,0.917,
918,inf,inf,0.9999999403953552,0.918,
919,inf,inf,0.9999999403953552,0.919,
920,inf,inf,0.9999999403953552,0.92,
921,inf,inf,0.9999999403953552,0.921,
922,inf,inf,0.9999999403953552,0.922,
923,inf,inf,0.9999999403953552,0.923,
924,inf,inf,0.9999999403953552,0.924,
925,inf,inf,0.9999999403953552,0.925,
926,inf,inf,0.9999999403953552,0.926,
927,inf,inf,0.9999999403953552,0.927,
928,inf,inf,0.9999999403953552,0.928,
929,inf,inf,0.9999999403953552,0.929,
930,inf,inf,0.9999999403953552,0.93,
931,inf,inf,0.9999999403953552,0.931,
932,inf,inf,0.9999999403953552,0.932,
933,inf,inf,0.9999999403953552,0.933,
934,inf,inf,0.9999999403953552,0.934,
935,inf,inf,0.9999999403953552,0.935,
936,inf,inf,0.9999999403953552,0.936,
937,inf,inf,0.9999999403953552,0.937,
938,inf,inf,0.9999999403953552,0.938,
939,inf,inf,0.9999999403953552,0.939,
940,inf,inf,0.9999999403953552,0.94,
941,inf,inf,0.9999999403953552,0.941,
942,inf,inf,0.9999999403953552,0.942,
943,inf,inf,0.9999999403953552,0.943,
944,inf,inf,0.9999999403953552,0.944,
945,inf,inf,0.9999999403953552,0.945,
946,inf,inf,0.9999999403953552,0.946,
947,inf,inf,0.9999999403953552,0.947,
948,inf,inf,0.9999999403953552,0.948,
949,inf,inf,0.9999999403953552,0.949,
950,inf,inf,0.9999999403953552,0.95,
951,inf,inf,0.9999999403953552,0.951,
952,inf,inf,0.9999999403953552,0.952,
953,inf,inf,0.9999999403953552,0.953,
954,inf,inf,0.9999999403953552,0.954,
955,inf,inf,0.9999999403953552,0.955,
956,inf,inf,0.9999999403953552,0.956,
957,inf,inf,0.9999999403953552,0.957,
958,inf,inf,0.9999999403953552,0.958,
959,inf,inf,0.9999999403953552,0.959,
960,inf,inf,0.9999999403953552,0.96,
961,inf,inf,0.9999999403953552,0.961,
962,inf,inf,0.9999999403953552,0.962,
963,inf,inf,0.9999999403953552,0.963,
964,inf,inf,0.9999999403953552,0.964,
965,inf,inf,0.9999999403953552,0.965,
966,inf,inf,0.9999999403953552,0.966,
967,inf,inf,0.9999999403953552,0.967,
968,inf,inf,0.9999999403953552,0.968,
969,inf,inf,0.9999999403953552,0.969,
970,inf,inf,0.9999999403953552,0.97,
971,inf,inf,0.9999999403953552,0.971,
972,inf,inf,0.9999999403953552,0.972,
973,inf,inf,0.9999999403953552,0.973,
974,inf,inf,0.9999999403953552,0.974,
975,inf,inf,0.9999999403953552,0.975,
976,inf,inf,0.9999999403953552,0.976,
977,inf,inf,0.9999999403953552,0.977,
978,inf,inf,0.9999999403953552,0.978,
979,inf,inf,0.9999999403953552,0.979,
980,inf,inf,0.9999999403953552,0.98,
981,inf,inf,0.9999999403953552,0.981,
982,inf,inf,0.9999999403953552,0.982,
983,inf,inf,0.9999999403953552,0.983,
984,inf,inf,0.9999999403953552,0.984,
985,inf,inf,0.9999999403953552,0.985,
986,inf,inf,0.9999999403953552,0.986,
987,inf,inf,0.9999999403953552,0.987,
988,inf,inf,0.9999999403953552,0.988,
989,inf,inf,0.9999999403953552,0.989,
990,inf,inf,0.9999999403953552,0.99,
991,inf,inf,0.9999999403953552,0.991,
992,inf,inf,0.9999999403953552,0.992,
993,inf,inf,0.9999999403953552,0.993,
994,inf,inf,0.9999999403953552,0.994,
995,inf,inf,0.9999999403953552,0.995,
996,inf,inf,0.9999999403953552,0.996,
997,inf,inf,0.9999999403953552,0.997,
998,inf,inf,0.9999999403953552,0.998,
999,inf,inf,0.9999999403953552,0.999,
